against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,base_egg_steps,base_happiness,base_total,capture_rate,classfication,experience_growth,height_m,percentage_male,pokedex_number,weight_kg
1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,10240,70,410,45,Cave Pokémon,1250000,1.4,50,444,56.0
1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,10240,70,410,45,Cave Pokémon,1250000,1.4,50,444,56.0
1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,10240,70,700,45,Mach Pokémon,1250000,1.9,50,445,95.0
1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,10240,70,700,45,Mach Pokémon,1250000,1.9,50,445,95.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,10240,70,390,50,Big Eater Pokémon,1250000,0.6,88.1,446,105.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,10240,70,390,50,Big Eater Pokémon,1250000,0.6,88.1,446,105.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,10240,70,390,50,Big Eater Pokémon,1250000,0.6,88.1,446,105.0
0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,6400,70,285,75,Emanation Pokémon,1059860,0.7,88.1,447,20.2
0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,6400,70,285,75,Emanation Pokémon,1059860,0.7,88.1,447,20.2
0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,6400,70,285,75,Emanation Pokémon,1059860,0.7,88.1,447,20.2
0.25,0.5,0.5,1,1,2,2,1,1,0.5,2,0.5,0.5,0,1,0.25,0.5,1,6400,70,625,45,Aura Pokémon,1059860,1.2,88.1,448,54.0
0.25,0.5,0.5,1,1,2,2,1,1,0.5,2,0.5,0.5,0,1,0.25,0.5,1,6400,70,625,45,Aura Pokémon,1059860,1.2,88.1,448,54.0
0.25,0.5,0.5,1,1,2,2,1,1,0.5,2,0.5,0.5,0,1,0.25,0.5,1,6400,70,625,45,Aura Pokémon,1059860,1.2,88.1,448,54.0
1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,7680,70,330,140,Hippo Pokémon,1250000,0.8,50,449,49.5
1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,7680,70,330,140,Hippo Pokémon,1250000,0.8,50,449,49.5
1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,7680,70,525,60,Heavyweight Pokémon,1250000,2.0,50,450,300.0
1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,7680,70,525,60,Heavyweight Pokémon,1250000,2.0,50,450,300.0
0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,5120,70,330,120,Scorpion Pokémon,1250000,0.8,50,451,12.0
0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,5120,70,330,120,Scorpion Pokémon,1250000,0.8,50,451,12.0
0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,5120,70,330,120,Scorpion Pokémon,1250000,0.8,50,451,12.0
1,0.5,1,1,1,1,1,1,0.5,0.5,2,1,1,0.5,0,1,1,1,5120,70,500,45,Ogre Scorp Pokémon,1250000,1.3,50,452,61.5
1,0.5,1,1,1,1,1,1,0.5,0.5,2,1,1,0.5,0,1,1,1,5120,70,500,45,Ogre Scorp Pokémon,1250000,1.3,50,452,61.5
1,0.5,1,1,1,1,1,1,0.5,0.5,2,1,1,0.5,0,1,1,1,5120,70,500,45,Ogre Scorp Pokémon,1250000,1.3,50,452,61.5
0.25,0.5,1,1,1,0.5,1,2,1,0.5,2,1,1,0.5,4,0.5,1,1,2560,100,300,140,Toxic Mouth Pokémon,1000000,0.7,50,453,23.0
0.25,0.5,1,1,1,0.5,1,2,1,0.5,2,1,1,0.5,4,0.5,1,1,2560,100,300,140,Toxic Mouth Pokémon,1000000,0.7,50,453,23.0
0.25,0.5,1,1,1,0.5,1,2,1,0.5,2,1,1,0.5,4,0.5,1,1,2560,100,300,140,Toxic Mouth Pokémon,1000000,0.7,50,453,23.0
0.25,0.5,1,1,1,0.5,1,2,1,0.5,2,1,1,0.5,4,0.5,1,1,5120,70,490,75,Toxic Mouth Pokémon,1000000,1.3,50,454,44.4
0.25,0.5,1,1,1,0.5,1,2,1,0.5,2,1,1,0.5,4,0.5,1,1,5120,70,490,75,Toxic Mouth Pokémon,1000000,1.3,50,454,44.4
0.25,0.5,1,1,1,0.5,1,2,1,0.5,2,1,1,0.5,4,0.5,1,1,5120,70,490,75,Toxic Mouth Pokémon,1000000,1.3,50,454,44.4
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,6400,70,454,200,Bug Catcher Pokémon,1250000,1.4,50,455,27.0
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,330,190,Wing Fish Pokémon,600000,0.4,50,456,7.0
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,330,190,Wing Fish Pokémon,600000,0.4,50,456,7.0
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,330,190,Wing Fish Pokémon,600000,0.4,50,456,7.0
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,460,75,Neon Pokémon,600000,1.2,50,457,24.0
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,460,75,Neon Pokémon,600000,1.2,50,457,24.0
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,460,75,Neon Pokémon,600000,1.2,50,457,24.0
0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,6400,70,345,25,Kite Pokémon,1250000,1.0,50,458,65.0
0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,6400,70,345,25,Kite Pokémon,1250000,1.0,50,458,65.0
0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,6400,70,345,25,Kite Pokémon,1250000,1.0,50,458,65.0
2,1,1,0.5,1,2,4,2,1,0.5,0.5,1,1,2,1,2,2,0.5,5120,70,334,120,Frosted Tree Pokémon,1250000,1.0,50,459,50.5
2,1,1,0.5,1,2,4,2,1,0.5,0.5,1,1,2,1,2,2,0.5,5120,70,334,120,Frosted Tree Pokémon,1250000,1.0,50,459,50.5
2,1,1,0.5,1,2,4,2,1,0.5,0.5,1,1,2,1,2,2,0.5,5120,70,594,60,Frosted Tree Pokémon,1250000,2.2,50,460,135.5
2,1,1,0.5,1,2,4,2,1,0.5,0.5,1,1,2,1,2,2,0.5,5120,70,594,60,Frosted Tree Pokémon,1250000,2.2,50,460,135.5
2,0.5,1,1,2,4,2,1,0.5,1,1,0.5,1,1,0,2,2,1,5120,35,510,45,Sharp Claw Pokémon,1059860,1.1,50,461,34.0
2,0.5,1,1,2,4,2,1,0.5,1,1,0.5,1,1,0,2,2,1,5120,35,510,45,Sharp Claw Pokémon,1059860,1.1,50,461,34.0
0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1,5120,70,535,30,Magnet Area Pokémon,1000000,1.2,,462,180.0
0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1,5120,70,535,30,Magnet Area Pokémon,1000000,1.2,,462,180.0
0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1,5120,70,535,30,Magnet Area Pokémon,1000000,1.2,,462,180.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,515,30,Licking Pokémon,1000000,1.7,50,463,140.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,515,30,Licking Pokémon,1000000,1.7,50,463,140.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,515,30,Licking Pokémon,1000000,1.7,50,463,140.0
1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,5120,70,535,30,Drill Pokémon,1250000,2.4,50,464,282.8
1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,5120,70,535,30,Drill Pokémon,1250000,2.4,50,464,282.8
1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,5120,70,535,30,Drill Pokémon,1250000,2.4,50,464,282.8
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,535,30,Vine Pokémon,1000000,2.0,50,465,128.6
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,535,30,Vine Pokémon,1000000,2.0,50,465,128.6
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,535,30,Vine Pokémon,1000000,2.0,50,465,128.6
1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,6400,70,540,30,Thunderbolt Pokémon,1000000,1.8,75.4,466,138.6
1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,6400,70,540,30,Thunderbolt Pokémon,1000000,1.8,75.4,466,138.6
0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,6400,70,540,30,Blast Pokémon,1000000,1.6,75.4,467,68.0
0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,6400,70,540,30,Blast Pokémon,1000000,1.6,75.4,467,68.0
0.25,0.5,0,2,1,0.25,1,1,1,0.5,0,2,1,2,1,2,2,1,2560,70,545,30,Jubilee Pokémon,800000,1.5,88.1,468,38.0
0.25,0.5,0,2,1,0.25,1,1,1,0.5,0,2,1,2,1,2,2,1,2560,70,545,30,Jubilee Pokémon,800000,1.5,88.1,468,38.0
0.25,0.5,0,2,1,0.25,1,1,1,0.5,0,2,1,2,1,2,2,1,2560,70,545,30,Jubilee Pokémon,800000,1.5,88.1,468,38.0
0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,5120,70,515,30,Ogre Darner Pokémon,1000000,1.9,50,469,51.5
0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,5120,70,515,30,Ogre Darner Pokémon,1000000,1.9,50,469,51.5
0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,5120,70,515,30,Ogre Darner Pokémon,1000000,1.9,50,469,51.5
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,8960,35,525,45,Verdant Pokémon,1000000,1.0,88.1,470,25.5
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,8960,35,525,45,Verdant Pokémon,1000000,1.0,88.1,470,25.5
1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,8960,35,525,45,Fresh Snow Pokémon,1000000,0.8,88.1,471,25.9
1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,8960,35,525,45,Fresh Snow Pokémon,1000000,0.8,88.1,471,25.9
0.5,1,1,0,1,0.5,1,1,1,1,0,4,1,0.5,1,1,1,2,5120,70,510,30,Fang Scorp Pokémon,1059860,2.0,50,472,42.5
0.5,1,1,0,1,0.5,1,1,1,1,0,4,1,0.5,1,1,1,2,5120,70,510,30,Fang Scorp Pokémon,1059860,2.0,50,472,42.5
0.5,1,1,0,1,0.5,1,1,1,1,0,4,1,0.5,1,1,1,2,5120,70,510,30,Fang Scorp Pokémon,1059860,2.0,50,472,42.5
1,1,1,0,1,2,2,1,1,2,1,1,1,0.5,1,1,2,2,5120,70,530,50,Twin Tusk Pokémon,1250000,2.5,50,473,291.0
1,1,1,0,1,2,2,1,1,2,1,1,1,0.5,1,1,2,2,5120,70,530,50,Twin Tusk Pokémon,1250000,2.5,50,473,291.0
1,1,1,0,1,2,2,1,1,2,1,1,1,0.5,1,1,2,2,5120,70,530,50,Twin Tusk Pokémon,1250000,2.5,50,473,291.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,535,30,Virtual Pokémon,1000000,0.9,,474,34.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,535,30,Virtual Pokémon,1000000,0.9,,474,34.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,535,30,Virtual Pokémon,1000000,0.9,,474,34.0
1,1,1,1,2,0.5,1,2,2,1,1,1,1,1,1,0.5,1,1,5120,35,618,45,Blade Pokémon,1250000,1.6,100,475,52.0
1,1,1,1,2,0.5,1,2,2,1,1,1,1,1,1,0.5,1,1,5120,35,618,45,Blade Pokémon,1250000,1.6,100,475,52.0
0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,5120,70,525,60,Compass Pokémon,1000000,1.4,50,476,340.0
0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,5120,70,525,60,Compass Pokémon,1000000,1.4,50,476,340.0
0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,5120,70,525,60,Compass Pokémon,1000000,1.4,50,476,340.0
0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,6400,35,525,45,Gripper Pokémon,800000,2.2,50,477,106.6
0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,6400,35,525,45,Gripper Pokémon,800000,2.2,50,477,106.6
0.5,2,1,1,1,0,2,1,2,1,1,0.5,0,0.5,1,2,2,1,5120,70,480,75,Snow Land Pokémon,1000000,1.3,0,478,26.6
0.5,2,1,1,1,0,2,1,2,1,1,0.5,0,0.5,1,2,2,1,5120,70,480,75,Snow Land Pokémon,1000000,1.3,0,478,26.6
0.5,2,1,0.5,1,0,1,0.5,2,1,2,1,0,0.5,1,1,0.5,1,5120,70,520,45,Plasma Pokémon,1000000,0.3,,479,0.3
2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,20480,140,580,3,Knowledge Pokémon,1250000,0.3,,480,0.3
2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,20480,140,580,3,Emotion Pokémon,1250000,0.3,,481,0.3
2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,20480,140,580,3,Willpower Pokémon,1250000,0.3,,482,0.3
0.5,1,1,0.5,1,2,1,0.5,1,0.25,2,1,0.5,0,0.5,0.5,0.5,0.5,30720,0,680,3,Temporal Pokémon,1250000,5.4,,483,683.0
0.5,1,1,0.5,1,2,1,0.5,1,0.25,2,1,0.5,0,0.5,0.5,0.5,0.5,30720,0,680,3,Temporal Pokémon,1250000,5.4,,483,683.0
1,1,2,1,2,1,0.25,1,1,1,1,1,1,1,1,1,0.5,0.25,30720,0,680,3,Spatial Pokémon,1250000,4.2,,484,336.0
1,1,2,1,2,1,0.25,1,1,1,1,1,1,1,1,1,0.5,0.25,30720,0,680,3,Spatial Pokémon,1250000,4.2,,484,336.0
0.25,1,0.5,1,0.25,2,1,0.5,1,0.25,4,0.25,0.5,0,0.5,1,0.25,2,2560,100,600,3,Lava Dome Pokémon,1250000,1.7,50,485,430.0
0.25,1,0.5,1,0.25,2,1,0.5,1,0.25,4,0.25,0.5,0,0.5,1,0.25,2,2560,100,600,3,Lava Dome Pokémon,1250000,1.7,50,485,430.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,30720,0,670,3,Colossal Pokémon,1250000,3.7,,486,420.0
0.5,2,2,0.5,2,0,0.5,1,2,0.5,1,2,0,0.5,1,1,1,0.5,30720,0,680,3,Renegade Pokémon,1250000,4.5,,487,750.0
0.5,2,2,0.5,2,0,0.5,1,2,0.5,1,2,0,0.5,1,1,1,0.5,30720,0,680,3,Renegade Pokémon,1250000,4.5,,487,750.0
0.5,2,2,0.5,2,0,0.5,1,2,0.5,1,2,0,0.5,1,1,1,0.5,30720,0,680,3,Renegade Pokémon,1250000,4.5,,487,750.0
2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,30720,100,600,3,Lunar Pokémon,1250000,1.5,0,488,85.6
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,10240,70,480,30,Sea Drifter Pokémon,1250000,0.4,,489,3.1
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,2560,70,600,3,Seafaring Pokémon,1250000,0.3,,490,1.4
2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,30720,0,600,3,Pitch-Black Pokémon,1250000,1.5,,491,50.5
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,30720,100,600,45,Gratitude Pokémon,1059860,0.2,,492,2.1
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,30720,100,600,45,Gratitude Pokémon,1059860,0.2,,492,2.1
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,30720,0,720,3,Alpha Pokémon,1250000,3.2,,493,320.0
1,2,1,1,0.5,0.5,0.5,1,2,0.5,2,0.5,1,1,0.5,2,0.5,2,30720,100,600,3,Victory Pokémon,1250000,0.4,,494,4.0
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,308,45,Grass Snake Pokémon,1059860,0.6,88.1,495,8.1
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,308,45,Grass Snake Pokémon,1059860,0.6,88.1,495,8.1
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,413,45,Grass Snake Pokémon,1059860,0.8,88.1,496,16.0
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,413,45,Grass Snake Pokémon,1059860,0.8,88.1,496,16.0
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,528,45,Regal Pokémon,1059860,3.3,88.1,497,63.0
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,528,45,Regal Pokémon,1059860,3.3,88.1,497,63.0
0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,308,45,Fire Pig Pokémon,1059860,0.5,88.1,498,9.9
0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,308,45,Fire Pig Pokémon,1059860,0.5,88.1,498,9.9
0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,5120,70,418,45,Fire Pig Pokémon,1059860,1.0,88.1,499,55.5
0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,5120,70,418,45,Fire Pig Pokémon,1059860,1.0,88.1,499,55.5
0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,5120,70,528,45,Mega Fire Pig Pokémon,1059860,1.6,88.1,500,150.0
0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,5120,70,528,45,Mega Fire Pig Pokémon,1059860,1.6,88.1,500,150.0
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,308,45,Sea Otter Pokémon,1059860,0.5,88.1,501,5.9
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,308,45,Sea Otter Pokémon,1059860,0.5,88.1,501,5.9
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,413,45,Discipline Pokémon,1059860,0.8,88.1,502,24.5
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,413,45,Discipline Pokémon,1059860,0.8,88.1,502,24.5
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,528,45,Formidable Pokémon,1059860,1.5,88.1,503,94.6
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,528,45,Formidable Pokémon,1059860,1.5,88.1,503,94.6
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,255,255,Scout Pokémon,1000000,0.5,50,504,11.6
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,255,255,Scout Pokémon,1000000,0.5,50,504,11.6
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,255,255,Scout Pokémon,1000000,0.5,50,504,11.6
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,420,255,Lookout Pokémon,1000000,1.1,50,505,27.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,420,255,Lookout Pokémon,1000000,1.1,50,505,27.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,420,255,Lookout Pokémon,1000000,1.1,50,505,27.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,275,255,Puppy Pokémon,1059860,0.4,50,506,4.1
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,275,255,Puppy Pokémon,1059860,0.4,50,506,4.1
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,275,255,Puppy Pokémon,1059860,0.4,50,506,4.1
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,370,120,Loyal Dog Pokémon,1059860,0.9,50,507,14.7
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,370,120,Loyal Dog Pokémon,1059860,0.9,50,507,14.7
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,370,120,Loyal Dog Pokémon,1059860,0.9,50,507,14.7
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,500,45,Big-Hearted Pokémon,1059860,1.2,50,508,61.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,500,45,Big-Hearted Pokémon,1059860,1.2,50,508,61.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,500,45,Big-Hearted Pokémon,1059860,1.2,50,508,61.0
2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,5120,70,281,255,Devious Pokémon,1000000,0.4,50,509,10.1
2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,5120,70,281,255,Devious Pokémon,1000000,0.4,50,509,10.1
2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,5120,70,281,255,Devious Pokémon,1000000,0.4,50,509,10.1
2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,5120,70,446,90,Cruel Pokémon,1000000,1.1,50,510,37.5
2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,5120,70,446,90,Cruel Pokémon,1000000,1.1,50,510,37.5
2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,5120,70,446,90,Cruel Pokémon,1000000,1.1,50,510,37.5
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,316,190,Grass Monkey Pokémon,1000000,0.6,88.1,511,10.5
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,316,190,Grass Monkey Pokémon,1000000,0.6,88.1,511,10.5
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,498,75,Thorn Monkey Pokémon,1000000,1.1,88.1,512,30.5
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,498,75,Thorn Monkey Pokémon,1000000,1.1,88.1,512,30.5
0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,316,190,High Temp Pokémon,1000000,0.6,88.1,513,11.0
0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,316,190,High Temp Pokémon,1000000,0.6,88.1,513,11.0
0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,498,75,Ember Pokémon,1000000,1.0,88.1,514,28.0
0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,498,75,Ember Pokémon,1000000,1.0,88.1,514,28.0
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,316,190,Spray Pokémon,1000000,0.6,88.1,515,13.5
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,316,190,Spray Pokémon,1000000,0.6,88.1,515,13.5
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,498,75,Geyser Pokémon,1000000,1.0,88.1,516,29.0
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,498,75,Geyser Pokémon,1000000,1.0,88.1,516,29.0
2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,2560,70,292,190,Dream Eater Pokémon,800000,0.6,50,517,23.3
2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,2560,70,292,190,Dream Eater Pokémon,800000,0.6,50,517,23.3
2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,2560,70,292,190,Dream Eater Pokémon,800000,0.6,50,517,23.3
2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,2560,70,487,75,Drowsing Pokémon,800000,1.1,50,518,60.5
2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,2560,70,487,75,Drowsing Pokémon,800000,1.1,50,518,60.5
2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,2560,70,487,75,Drowsing Pokémon,800000,1.1,50,518,60.5
0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,264,255,Tiny Pigeon Pokémon,1059860,0.3,50,519,2.1
0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,264,255,Tiny Pigeon Pokémon,1059860,0.3,50,519,2.1
0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,264,255,Tiny Pigeon Pokémon,1059860,0.3,50,519,2.1
0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,358,120,Wild Pigeon Pokémon,1059860,0.6,50,520,15.0
0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,358,120,Wild Pigeon Pokémon,1059860,0.6,50,520,15.0
0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,358,120,Wild Pigeon Pokémon,1059860,0.6,50,520,15.0
